original_archive_path,fixed_archive_path
PHD_HYBRID_2026-07-27/01_PhD_Research/04_Magnetic_Sensor_Review_Sensors2026/.state/.gitkeep,P/01/04_Magnetic_Sensor_Review_Sensors2026/.state/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/04_Magnetic_Sensor_Review_Sensors2026/NOTES.md,P/01/04_Magnetic_Sensor_Review_Sensors2026/NOTES.md
PHD_HYBRID_2026-07-27/01_PhD_Research/README_HYBRID_RADIATION_ANALYSIS.md,P/01/README_HYBRID_RADIATION_ANALYSIS.md
PHD_HYBRID_2026-07-27/01_PhD_Research/PACKAGE_TEST_REPORT_2026-07-24.md,P/01/PACKAGE_TEST_REPORT_2026-07-24.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/,P/01/06/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/INPUT_CHECKSUMS.sha256,P/01/06/INPUT_CHECKSUMS.sha256
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/MODEL_POLICY.md,P/01/06/MODEL_POLICY.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/VALIDATE_PACKAGE.ps1,P/01/06/VALIDATE_PACKAGE.ps1
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/TEST_CLAUDE_MODELS.ps1,P/01/06/TEST_CLAUDE_MODELS.ps1
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/,P/01/06/_history/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/,P/01/06/_history/r0/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/RESET_MANIFEST.json,P/01/06/_history/r0/RESET_MANIFEST.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/outputs/,P/01/06/_history/r0/outputs/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/outputs/00_REQUIREMENTS_TRACE.csv,P/01/06/_history/r0/outputs/00_REQUIREMENTS_TRACE.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/outputs/00_CLAIM_BASELINE.csv,P/01/06/_history/r0/outputs/00_CLAIM_BASELINE.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/outputs/00_CONFLICT_LEDGER.md,P/01/06/_history/r0/outputs/00_CONFLICT_LEDGER.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/outputs/00_INPUT_INVENTORY.md,P/01/06/_history/r0/outputs/00_INPUT_INVENTORY.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/outputs/.gitkeep,P/01/06/_history/r0/outputs/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/evidence/,P/01/06/_history/r0/evidence/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/evidence/.gitkeep,P/01/06/_history/r0/evidence/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/,P/01/06/_history/r0/state/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/attempts/,P/01/06/_history/r0/state/attempts/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/attempts/10a_literature_gan.json,P/01/06/_history/r0/state/attempts/10a_literature_gan.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/attempts/00_inventory.json,P/01/06/_history/r0/state/attempts/00_inventory.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/attempts/.gitkeep,P/01/06/_history/r0/state/attempts/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/scratch_lane_C.txt,P/01/06/_history/r0/state/scratch_lane_C.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/CHATGPT_HANDOFF.md,P/01/06/_history/r0/state/CHATGPT_HANDOFF.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/scratch_lane_F.txt,P/01/06/_history/r0/state/scratch_lane_F.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/PROJECT_STATE.md,P/01/06/_history/r0/state/PROJECT_STATE.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/scratch_build_summary.txt,P/01/06/_history/r0/state/scratch_build_summary.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/receipts/,P/01/06/_history/r0/state/receipts/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/receipts/.gitkeep,P/01/06/_history/r0/state/receipts/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/generated_prompts/,P/01/06/_history/r0/state/generated_prompts/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/generated_prompts/00_inventory_attempt_1.md,P/01/06/_history/r0/state/generated_prompts/00_inventory_attempt_1.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/generated_prompts/10a_literature_gan_attempt_1.md,P/01/06/_history/r0/state/generated_prompts/10a_literature_gan_attempt_1.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/generated_prompts/10a_literature_gan_attempt_2.md,P/01/06/_history/r0/state/generated_prompts/10a_literature_gan_attempt_2.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/generated_prompts/10a_literature_gan_attempt_3_cycle_1_2026-07-24_185945_717.md,P/01/06/_history/r0/state/generated_prompts/10a_literature_gan_attempt_3_cycle_1_2026-07-24_185945_717.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/generated_prompts/10a_literature_gan_attempt_4_cycle_1_2026-07-24_185945_717.md,P/01/06/_history/r0/state/generated_prompts/10a_literature_gan_attempt_4_cycle_1_2026-07-24_185945_717.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/generated_prompts/.gitkeep,P/01/06/_history/r0/state/generated_prompts/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/scratch_lane_E.txt,P/01/06/_history/r0/state/scratch_lane_E.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/build_10a_csv_attempt4.py,P/01/06/_history/r0/state/build_10a_csv_attempt4.py
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/CLAUDE_EVENT_LOG.jsonl,P/01/06/_history/r0/state/CLAUDE_EVENT_LOG.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/build_final_csv.py,P/01/06/_history/r0/state/build_final_csv.py
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/validate_10a_csv.py,P/01/06/_history/r0/state/validate_10a_csv.py
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/HISTORICAL_BUILD_LOG_BEFORE_CLAUDE_ONLY_2026-07-24.md,P/01/06/_history/r0/state/HISTORICAL_BUILD_LOG_BEFORE_CLAUDE_ONLY_2026-07-24.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/OPERATION_LOG.csv,P/01/06/_history/r0/state/OPERATION_LOG.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/scratch_merged.json,P/01/06/_history/r0/state/scratch_merged.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/scratch_seeds.txt,P/01/06/_history/r0/state/scratch_seeds.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/scratch_lane_A.txt,P/01/06/_history/r0/state/scratch_lane_A.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/handoff_history/,P/01/06/_history/r0/state/handoff_history/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/,P/01/06/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/session_id_before_retry.txt,P/01/06/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/session_id_before_retry.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/latest_checkpoint_before_retry.md,P/01/06/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/latest_checkpoint_before_retry.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/attempt_state_before_retry.json,P/01/06/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/attempt_state_before_retry.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/CHATGPT_HANDOFF_before_retry.md,P/01/06/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/CHATGPT_HANDOFF_before_retry.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/CHATGPT_HANDOFF_STATE_before_retry.json,P/01/06/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/CHATGPT_HANDOFF_STATE_before_retry.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/USER_RETRY_AUTHORIZATION.json,P/01/06/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/USER_RETRY_AUTHORIZATION.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/generated_prompt_before_retry.md,P/01/06/_history/r0/state/handoff_history/retry_2026-07-24_185945_717_cycle_1_10a_literature_gan/generated_prompt_before_retry.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/handoff_history/.gitkeep,P/01/06/_history/r0/state/handoff_history/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/scratch_lane_B.txt,P/01/06/_history/r0/state/scratch_lane_B.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/CHATGPT_HANDOFF_STATE.json,P/01/06/_history/r0/state/CHATGPT_HANDOFF_STATE.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/sessions/,P/01/06/_history/r0/state/sessions/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/sessions/00_inventory.session_id,P/01/06/_history/r0/state/sessions/00_inventory.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/sessions/10a_literature_gan.session_id,P/01/06/_history/r0/state/sessions/10a_literature_gan.session_id
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/sessions/.gitkeep,P/01/06/_history/r0/state/sessions/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/MODEL_EFFORT_LOG.csv,P/01/06/_history/r0/state/MODEL_EFFORT_LOG.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/scratch_candidate_list.txt,P/01/06/_history/r0/state/scratch_candidate_list.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/checkpoints/,P/01/06/_history/r0/state/checkpoints/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/checkpoints/CP_10a_literature_gan_20260724-175541.md,P/01/06/_history/r0/state/checkpoints/CP_10a_literature_gan_20260724-175541.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/checkpoints/CP_10a_literature_gan_20260724-181500.md,P/01/06/_history/r0/state/checkpoints/CP_10a_literature_gan_20260724-181500.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/checkpoints/CP_10a_literature_gan_20260724-195418.md,P/01/06/_history/r0/state/checkpoints/CP_10a_literature_gan_20260724-195418.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/checkpoints/CP_00_inventory_20260724-171635.md,P/01/06/_history/r0/state/checkpoints/CP_00_inventory_20260724-171635.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/checkpoints/CP_10a_literature_gan_20260724-193346.md,P/01/06/_history/r0/state/checkpoints/CP_10a_literature_gan_20260724-193346.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/checkpoints/.gitkeep,P/01/06/_history/r0/state/checkpoints/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/scratch_lane_D.txt,P/01/06/_history/r0/state/scratch_lane_D.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/scratch_kept.json,P/01/06/_history/r0/state/scratch_kept.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/SESSION_INDEX.csv,P/01/06/_history/r0/state/SESSION_INDEX.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/markers/,P/01/06/_history/r0/state/markers/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/markers/00_inventory.done.json,P/01/06/_history/r0/state/markers/00_inventory.done.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/markers/.gitkeep,P/01/06/_history/r0/state/markers/.gitkeep
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/CLAUDE_MODEL_CONNECTION_TEST.json,P/01/06/_history/r0/state/CLAUDE_MODEL_CONNECTION_TEST.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/WORKLOG.md,P/01/06/_history/r0/state/WORKLOG.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/state/build_10a_csv.py,P/01/06/_history/r0/state/build_10a_csv.py
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/,P/01/06/_history/r0/logs/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/RUN_HISTORY.jsonl,P/01/06/_history/r0/logs/RUN_HISTORY.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_4_outputs/,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_4_outputs/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_4_outputs/QUARANTINE_MANIFEST.json,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_4_outputs/QUARANTINE_MANIFEST.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_4_outputs/evidence/,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_4_outputs/evidence/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_4_outputs/evidence/10A_GAN_WBG_SOURCES.csv,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_4_outputs/evidence/10A_GAN_WBG_SOURCES.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_4_outputs/evidence/10A_SYNTHESIS.md,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_4_outputs/evidence/10A_SYNTHESIS.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_3_outputs/,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_3_outputs/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_3_outputs/QUARANTINE_MANIFEST.json,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_3_outputs/QUARANTINE_MANIFEST.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_3_outputs/evidence/,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_3_outputs/evidence/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_3_outputs/evidence/10A_GAN_WBG_SOURCES.csv,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_3_outputs/evidence/10A_GAN_WBG_SOURCES.csv
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_3_outputs/evidence/10A_SYNTHESIS.md,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/rejected_attempt_3_outputs/evidence/10A_SYNTHESIS.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_4_new/,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_4_new/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_4_new/stderr.txt,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_4_new/stderr.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_4_new/prompt.md,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_4_new/prompt.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_4_new/claude_arguments.json,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_4_new/claude_arguments.json
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_4_new/stream.jsonl,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_4_new/stream.jsonl
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_3_new/,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_3_new/
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_3_new/stderr.txt,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_3_new/stderr.txt
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_3_new/prompt.md,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_3_new/prompt.md
PHD_HYBRID_2026-07-27/01_PhD_Research/06_PhD_Strategy_and_HSX_Publication_2026-07/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_3_new/claude_arguments.json,P/01/06/_history/r0/logs/run_2026-07-24_185945_717/10a_literature_gan/cycle_1_attempt_3_new/claude_arguments.json
